subject,date,difficulty,normalizedVals,normalizedSEM
aj,2018-04-12_09-17-13-AM.csv,2,0.014847910568672962,1.475215990655538
aj,2018-04-12_09-45-20-AM.csv,2,0.05185990359476467,1.319140799719684
aj,2018-04-16_05-19-50-PM.csv,2,0.09113880177472078,1.3962249627936256
aj,2018-04-16_05-49-02-PM.csv,2,0.03711379123208447,1.419724656552561
aj,2018-04-20_01-56-49-PM.csv,2,-0.05741158257435819,1.322749133828364
aj,2018-04-20_02-24-48-PM.csv,2,-0.015389751408403818,1.3859914690136341
aj,2018-06-07_09-25-12-AM.csv,2,0.13671629776528071,1.4495340958566854
aj,2018-06-07_09-53-01-AM.csv,2,-0.1552755598746267,1.377782175311317
aj,2017-07-27_12-26-57-PM.csv,3,0.0036809974641336396,1.5418741945270256
aj,2017-07-27_12-54-48-PM.csv,3,0.0886166690382133,1.5581012910382372
aj,2017-07-28_11-25-50-AM.csv,3,0.10058028689509468,1.4015377495924055
aj,2017-07-28_11-53-40-AM.csv,3,0.11851532067423554,1.4916250243322662
aj,2017-10-02_01-23-27-PM.csv,3,-0.012142448006944306,1.4270408344915946
aj,2017-10-02_01-50-59-PM.csv,3,-0.08367882728371656,1.2683899416604452
aj,2017-10-04_09-24-46-AM.csv,3,-0.011138084426814299,1.3839871505058012
aj,2017-10-04_09-52-18-AM.csv,3,0.01891490154000941,1.4691613258526364
aj,2017-12-07_05-26-04-PM.csv,3,0.0028713223529197585,1.444809300680891
aj,2017-12-07_05-53-47-PM.csv,3,-0.03494383242108201,1.2804906038526984
aj,2018-02-16_02-07-41-PM.csv,3,0.02054850556445942,1.3788622535191892
aj,2018-02-16_02-36-29-PM.csv,3,-0.01705847740358113,1.31415488214158
aj,2018-04-12_09-17-13-AM.csv,3,0.08973359152057325,1.2502662578746933
aj,2018-04-12_09-45-20-AM.csv,3,0.11665511475525214,1.2844896494779627
aj,2018-04-16_05-19-50-PM.csv,3,-0.009513004418741478,1.5027168502480857
aj,2018-04-16_05-49-02-PM.csv,3,0.09666195133138666,1.532185982551164
aj,2018-04-20_01-56-49-PM.csv,3,-0.17478827612773573,1.3968927982661565
aj,2018-04-20_02-24-48-PM.csv,3,-0.023288625247503525,1.405947018475194
aj,2018-06-07_09-25-12-AM.csv,3,0.001877379837544435,1.0791922918981431
aj,2018-06-07_09-53-01-AM.csv,3,-0.10082815981165671,1.3202611469739498
sh,2017-05-04_04-29-24-PM.csv,1,0.3550969713553176,1.5482444625650391
sh,2017-05-04_04-56-57-PM.csv,1,0.3440324399321759,1.6121360381123966
sh,2017-08-25_09-14-57-AM.csv,1,-0.018004404630241666,1.601241916051484
sh,2017-08-25_09-42-35-AM.csv,1,0.12612043535312578,1.5232673507267462
sh,2017-08-28_01-24-58-PM.csv,1,0.19300851040523614,1.639614315450997
sh,2017-08-28_01-52-42-PM.csv,1,0.020875732809244596,1.6253534424803429
sh,2017-09-05_02-29-05-PM.csv,1,0.09917201664142938,1.538018603556522
sh,2017-09-05_02-57-09-PM.csv,1,0.13509409580828713,1.482579699744696
sh,2017-09-07_10-22-00-AM.csv,1,0.039714467975959344,1.5153880055242122
sh,2017-09-07_10-50-21-AM.csv,1,0.04065584984333137,1.299785359577877
sh,2017-09-08_04-23-47-PM.csv,1,0.12172255647168084,1.5220935348635651
sh,2017-09-08_04-51-45-PM.csv,1,0.018188760534922466,1.409238120309967
sh,2017-09-11_10-21-03-AM.csv,1,0.11866851118337074,1.2956942808867224
sh,2017-09-11_10-48-40-AM.csv,1,0.041555679143073565,1.4381444343124006
sh,2017-09-13_05-32-58-PM.csv,1,0.04755850120250793,1.6020981896005861
sh,2017-09-13_06-05-56-PM.csv,1,-0.043216240365408165,1.2910094681182733
sh,2017-09-15_04-33-37-PM.csv,1,-0.03356294372881852,1.3609267139161345
sh,2017-09-15_05-01-09-PM.csv,1,0.030472032476589916,1.2760958183871711
sh,2017-09-18_11-26-32-AM.csv,1,-0.006882147532602634,1.3423093964522794
sh,2017-09-18_11-54-57-AM.csv,1,-0.012454806063565194,1.4463079027022934
sh,2017-11-16_09-30-51-AM.csv,1,0.06503468180420757,1.5976192251866912
sh,2017-11-16_09-59-58-AM.csv,1,-0.07693597882327552,1.4996181547480636
sh,2017-11-21_02-34-26-PM.csv,1,-0.0033510510579075614,1.6031718101184027
sh,2017-11-21_03-07-50-PM.csv,1,0.08062768325846914,1.5082882339485515
sh,2017-11-28_10-45-31-AM.csv,1,-0.09109946524608636,1.2049942664663444
sh,2017-11-28_11-14-06-AM.csv,1,0.08002445357557653,1.3270177121300455
sh,2017-11-30_09-13-51-AM.csv,1,0.0074673563688145705,1.4268145656804698
sh,2017-11-30_09-44-01-AM.csv,1,0.1218158012050039,1.3506404540453127
sh,2018-01-20_10-28-53-AM.csv,1,0.12731154752620855,1.3206098416794207
sh,2018-01-20_10-56-50-AM.csv,1,0.015778096992124624,1.2716709331593277
sh,2018-01-24_09-09-02-AM.csv,1,0.08229275491008314,1.2687736575094566
sh,2018-01-24_09-37-26-AM.csv,1,-0.0850640231569284,1.578245299580995
sh,2018-01-25_02-33-41-PM.csv,1,-0.04830681584686847,1.3458755938723488
sh,2018-01-25_03-02-28-PM.csv,1,-0.03469205598505454,1.22706107832455
sh,2018-02-01_02-32-44-PM.csv,1,0.013830691818727203,1.2673037391902566
sh,2018-02-01_03-00-35-PM.csv,1,0.1429427497981708,1.3616890958343144
sh,2018-02-07_09-36-18-AM.csv,1,0.0015470123172023342,1.3176277231692766
sh,2018-02-07_10-03-52-AM.csv,1,0.05768822762111192,1.399256285618652
sh,2018-02-08_02-32-51-PM.csv,1,-0.028886703863360896,1.3154328152835277
sh,2018-02-08_03-01-03-PM.csv,1,-0.10135183761308308,1.3359516920728136
sh,2017-05-04_04-29-24-PM.csv,2,0.2451342884732166,1.180634234716577
sh,2017-05-04_04-56-57-PM.csv,2,0.2845823893404398,1.1992174525861972
sh,2017-08-25_09-14-57-AM.csv,2,0.1643823850672539,1.2944327437603256
sh,2017-08-25_09-42-35-AM.csv,2,0.0639439973092566,1.3056059721963738
sh,2017-08-28_01-24-58-PM.csv,2,0.274184976523808,1.2443813035209794
sh,2017-08-28_01-52-42-PM.csv,2,0.11598285298405964,1.1692933364123113
sh,2017-09-05_02-29-05-PM.csv,2,0.12491778431756151,1.3352445854079382
sh,2017-09-05_02-57-09-PM.csv,2,0.15324543329176787,1.2439758280210338
sh,2017-09-07_10-22-00-AM.csv,2,0.09118226777356853,1.3096575571620233
sh,2017-09-07_10-50-21-AM.csv,2,0.05766428772851562,1.3823575044384604
sh,2017-09-08_04-23-47-PM.csv,2,0.048413509787246234,1.1873645049542663
sh,2017-09-08_04-51-45-PM.csv,2,0.040937033841777826,1.3115649667705973
sh,2017-09-11_10-21-03-AM.csv,2,0.03894485153178007,1.3089696965962543
sh,2017-09-11_10-48-40-AM.csv,2,-0.004763922939995613,1.1870835959925086
sh,2017-09-13_05-32-58-PM.csv,2,0.006936318488861115,1.1709955630387519
sh,2017-09-13_06-05-56-PM.csv,2,-0.02091826718145784,1.1931769940561623
sh,2017-09-15_04-33-37-PM.csv,2,-0.03179123224442515,1.3018162529607515
sh,2017-09-15_05-01-09-PM.csv,2,0.03204576595459363,1.1545766705173903
sh,2017-09-18_11-26-32-AM.csv,2,-0.0074173193890163525,1.337627571902972
sh,2017-09-18_11-54-57-AM.csv,2,-0.005144312648928562,1.1411597469103139
sh,2017-11-16_09-30-51-AM.csv,2,0.012349241525919208,1.3810910722822287
sh,2017-11-16_09-59-58-AM.csv,2,0.10419696769066267,1.4270854695003576
sh,2017-11-21_02-34-26-PM.csv,2,-0.005738182859777119,1.5938669657301587
sh,2017-11-21_03-07-50-PM.csv,2,0.03543937701542932,1.2354199234556138
sh,2017-11-28_10-45-31-AM.csv,2,-0.09130414682488297,1.4723475723148636
sh,2017-11-28_11-14-06-AM.csv,2,-0.015374832881684508,1.3463368988572877
sh,2017-11-30_09-13-51-AM.csv,2,0.009340470141248058,1.4497174028355064
sh,2017-11-30_09-44-01-AM.csv,2,-0.09064622196778149,1.304804393589344
sh,2018-01-20_10-28-53-AM.csv,2,0.11163529522900406,1.34562133675357
sh,2018-01-20_10-56-50-AM.csv,2,0.00109034510241246,1.089986811869723
sh,2018-01-24_09-09-02-AM.csv,2,-0.12185497799577671,1.3729887551822895
sh,2018-01-24_09-37-26-AM.csv,2,0.010510163926349403,1.3551989314028128
sh,2018-01-25_02-33-41-PM.csv,2,-0.06832158863465754,1.2464957428176786
sh,2018-01-25_03-02-28-PM.csv,2,0.02086761352611699,1.1910044322554822
sh,2018-02-01_02-32-44-PM.csv,2,0.018381116587476765,1.2392513670128562
sh,2018-02-01_03-00-35-PM.csv,2,0.12393734117882893,1.2265851685366456
sh,2018-02-07_09-36-18-AM.csv,2,-0.020557217222452184,1.263728319303884
sh,2018-02-07_10-03-52-AM.csv,2,0.0010191800069683232,1.3381301957826683
sh,2018-02-08_02-32-51-PM.csv,2,0.09853951033544917,1.3043691253568066
sh,2018-02-08_03-01-03-PM.csv,2,-0.06252114170829914,1.2728426883760917
sh,2017-05-04_04-29-24-PM.csv,3,0.19071025623941873,1.278721632335422
sh,2017-05-04_04-56-57-PM.csv,3,0.28100061174822866,1.3099210985324197
sh,2017-08-25_09-14-57-AM.csv,3,0.18472776050746953,1.2660169753340185
sh,2017-08-25_09-42-35-AM.csv,3,0.16408585886781335,1.2065974631842376
sh,2017-08-28_01-24-58-PM.csv,3,0.23270434280738073,1.3061366683610747
sh,2017-08-28_01-52-42-PM.csv,3,0.03709838343228311,1.4091750995749877
sh,2017-09-05_02-29-05-PM.csv,3,0.21391602729374348,1.186739908073825
sh,2017-09-05_02-57-09-PM.csv,3,0.007312941541913531,1.2079505037497722
sh,2017-09-07_10-22-00-AM.csv,3,0.10877645616832421,1.3983149086629691
sh,2017-09-07_10-50-21-AM.csv,3,0.03732719305683707,1.2178040574190696
sh,2017-09-08_04-23-47-PM.csv,3,0.010441105111342441,1.183567360524317
sh,2017-09-08_04-51-45-PM.csv,3,0.005481340670258739,1.2950284553072027
sh,2017-09-11_10-21-03-AM.csv,3,0.00947159755736493,1.2753106025521461
sh,2017-09-11_10-48-40-AM.csv,3,-0.03341371660335568,1.1233095687707446
sh,2017-09-13_05-32-58-PM.csv,3,0.023247079134788518,1.512581164188711
sh,2017-09-13_06-05-56-PM.csv,3,0.008565015331829962,1.324231322925207
sh,2017-09-15_04-33-37-PM.csv,3,0.12221738820027017,1.1636256675771641
sh,2017-09-15_05-01-09-PM.csv,3,0.014351270777885006,1.157287928932837
sh,2017-09-18_11-26-32-AM.csv,3,0.016378381831685385,1.357271744112853
sh,2017-09-18_11-54-57-AM.csv,3,-0.14200547427465082,1.0236826577176086
sh,2017-11-16_09-30-51-AM.csv,3,0.04793194810739809,1.2639517031525629
sh,2017-11-16_09-59-58-AM.csv,3,0.11445597174553024,1.2204691196163029
sh,2017-11-21_02-34-26-PM.csv,3,0.17198602023280207,1.185493565105908
sh,2017-11-21_03-07-50-PM.csv,3,0.1065318086287137,1.2711310349644156
sh,2017-11-28_10-45-31-AM.csv,3,0.013527035116035702,1.441267361970074
sh,2017-11-28_11-14-06-AM.csv,3,0.06341836630486108,1.3168821358644571
sh,2017-11-30_09-13-51-AM.csv,3,0.13913069732522176,1.5555822304327533
sh,2017-11-30_09-44-01-AM.csv,3,-0.006157651924181273,1.486688904311131
sh,2018-01-20_10-28-53-AM.csv,3,-0.003970496773023857,1.1967120325339233
sh,2018-01-20_10-56-50-AM.csv,3,0.07233889308052444,1.3992445777496059
sh,2018-01-24_09-09-02-AM.csv,3,0.11099320981231475,1.2331883482760702
sh,2018-01-24_09-37-26-AM.csv,3,0.029491213704239794,1.2982770131823582
sh,2018-01-25_02-33-41-PM.csv,3,0.0004368349057406462,1.261470873124798
sh,2018-01-25_03-02-28-PM.csv,3,-0.011258713014005828,1.297857219845515
sh,2018-02-01_02-32-44-PM.csv,3,-0.03847429209881392,1.1421268004390919
sh,2018-02-01_03-00-35-PM.csv,3,0.05633385804523572,1.3791414243014568
sh,2018-02-07_09-36-18-AM.csv,3,0.03330049866894402,1.5250958060884627
sh,2018-02-07_10-03-52-AM.csv,3,0.009064290530957031,1.2743891391846156
sh,2018-02-08_02-32-51-PM.csv,3,0.04165474553116422,1.1934584536985093
sh,2018-02-08_03-01-03-PM.csv,3,-0.23154164608577377,1.2452314159490592
it,2016-09-01_04-27-30-PM.csv,1,0.314943708070357,1.4827016025431858
it,2016-09-01_04-56-54-PM.csv,1,0.24579031223468872,1.6250584640430876
it,2016-09-06_04-30-32-PM.csv,1,0.3051868936702582,1.8292157937906897
it,2016-09-06_04-58-11-PM.csv,1,0.22189531702892262,1.576212301441307
it,2016-09-08_04-25-01-PM.csv,1,0.18797970058773394,1.6611305859441403
it,2016-09-08_04-52-25-PM.csv,1,0.20637693109324795,1.5806936734160795
it,2016-09-13_04-25-51-PM.csv,1,0.22338080522583015,1.396039872755221
it,2016-09-13_04-53-36-PM.csv,1,0.30301012334107735,1.6573779852034085
it,2016-09-15_04-28-20-PM.csv,1,0.019513996318269555,1.6374290790856896
it,2016-09-15_04-56-15-PM.csv,1,0.097204862776052,1.498774363811678
it,2016-09-20_04-31-20-PM.csv,1,0.0014263598801216304,1.603669907797357
it,2016-09-20_04-58-53-PM.csv,1,0.0521855636440236,1.7299642772794361
it,2016-09-22_04-19-13-PM.csv,1,0.15163118431503975,1.5320736101851762
it,2016-09-22_04-46-48-PM.csv,1,0.12165605835532922,1.5941052064254086
it,2016-09-27_04-24-32-PM.csv,1,0.2926615591865138,1.6829606344073973
it,2016-09-27_04-52-08-PM.csv,1,0.23271043909850642,1.4139064957338154
it,2016-09-29_04-24-39-PM.csv,1,0.05778238801617208,1.6524163624768282
it,2016-09-29_04-52-22-PM.csv,1,0.181786770976208,1.6631312472698725
it,2016-10-04_04-47-52-PM.csv,1,0.1085412940132966,1.5563126545421384
it,2017-05-04_05-27-15-PM.csv,1,0.3005064342493182,1.5469512544714894
it,2017-05-04_05-54-53-PM.csv,1,0.06644973641029761,1.6780734323374338
it,2017-09-04_12-26-00-PM.csv,1,0.14011601005547014,1.5259703336813317
it,2017-09-04_12-53-41-PM.csv,1,0.1369083672997249,1.5928744788359595
it,2017-09-05_09-31-48-AM.csv,1,0.018791652965568506,1.6171618355830648
it,2017-09-05_09-59-28-AM.csv,1,0.1474531349421473,1.3407498049435895
it,2017-09-07_03-30-34-PM.csv,1,0.02724431541977923,1.7207791886185428
it,2017-09-07_03-59-23-PM.csv,1,0.1102334636318405,1.6858160558318138
it,2017-09-11_11-22-42-AM.csv,1,0.06623242967809384,1.3521454940928352
it,2017-09-11_11-52-51-AM.csv,1,0.07840344030810265,1.7460550236705177
it,2017-09-12_09-32-41-AM.csv,1,0.12277642191945404,1.5037652013635403
it,2017-09-12_10-00-12-AM.csv,1,0.005010999126010329,1.5732975991238272
it,2017-09-14_03-29-09-PM.csv,1,0.044473636246204595,1.631683958707642
it,2017-09-14_03-57-43-PM.csv,1,0.09169988748025215,1.678602891758845
it,2017-09-18_10-29-32-AM.csv,1,0.06511454848765519,1.4428917562149814
it,2017-09-18_10-58-01-AM.csv,1,-0.02783832632594585,1.8027788532058342
it,2017-09-19_09-31-57-AM.csv,1,0.0299232773857665,1.658092876901284
it,2017-09-19_09-59-39-AM.csv,1,0.11022572193249847,1.232739706744405
it,2017-09-21_03-31-02-PM.csv,1,-0.0015678841719424241,1.6240759341840205
it,2017-09-21_03-58-39-PM.csv,1,-0.013517746797476082,1.8542623003204926
it,2017-11-07_10-35-56-AM.csv,1,-0.09900461470594335,1.4262726001063544
it,2017-11-07_11-03-37-AM.csv,1,0.11616867214213533,1.619175856047792
it,2017-11-09_03-16-32-PM.csv,1,-0.027959974391287723,1.6797378365410147
it,2017-11-09_03-45-16-PM.csv,1,0.09756673025960394,1.4388006587707727
it,2017-11-15_03-28-08-PM.csv,1,-0.07251128324698364,1.6701582784379867
it,2017-11-15_03-56-55-PM.csv,1,0.122453821969017,1.7952012987842358
it,2017-11-16_03-31-41-PM.csv,1,0.07599226945329551,1.531365399957093
it,2017-11-16_04-00-25-PM.csv,1,-0.01447268259689416,1.5286194600815832
it,2017-11-20_11-26-24-AM.csv,1,-0.011985160233352499,1.668134494857584
it,2017-11-20_11-54-03-AM.csv,1,0.14212493827692363,1.2892695796518703
it,2018-01-18_02-27-47-PM.csv,1,0.008047148799013915,1.491509143831125
it,2018-01-18_02-56-15-PM.csv,1,0.17720180244588413,1.6538742255042185
it,2018-01-19_03-29-39-PM.csv,1,0.0010019717701972297,1.4707948865474305
it,2018-01-19_03-57-23-PM.csv,1,0.04364609878422154,1.6678605689219466
it,2018-01-22_02-45-58-PM.csv,1,-0.06765697069779542,1.703083096101888
it,2018-01-22_03-13-38-PM.csv,1,0.008021116330637845,1.3956327165860887
it,2018-01-23_04-36-31-PM.csv,1,-0.052771382156969526,1.5585442882049985
it,2018-01-23_05-05-53-PM.csv,1,-0.14444154132895104,1.5624935928877752
it,2018-02-01_03-36-40-PM.csv,1,0.03211281223247342,1.498420428093204
it,2018-02-01_04-04-33-PM.csv,1,-0.005161056178711654,1.474367520709988
it,2016-09-01_04-27-30-PM.csv,2,0.3723431535397772,1.379252068174887
it,2016-09-01_04-56-54-PM.csv,2,0.32120757770245767,1.2774427399947919
it,2016-09-06_04-30-32-PM.csv,2,0.4382942263616627,1.3396756301013015
it,2016-09-06_04-58-11-PM.csv,2,0.27714347408557893,1.473244641084845
it,2016-09-08_04-25-01-PM.csv,2,0.27176546563209136,1.4623079208182717
it,2016-09-08_04-52-25-PM.csv,2,0.3645890507986915,1.388144999822685
it,2016-09-13_04-25-51-PM.csv,2,0.28898054264271567,1.506676715565693
it,2016-09-13_04-53-36-PM.csv,2,0.3075836861109149,1.2987726542900195
it,2016-09-15_04-28-20-PM.csv,2,0.3526413555105572,1.4487808535580453
it,2016-09-15_04-56-15-PM.csv,2,0.22164621091622827,1.4528990725555735
it,2016-09-20_04-31-20-PM.csv,2,0.3522304147356503,1.3882085080878503
it,2016-09-20_04-58-53-PM.csv,2,0.4181598115692027,1.4976323002236835
it,2016-09-22_04-19-13-PM.csv,2,0.31947178106594043,1.395668451821408
it,2016-09-22_04-46-48-PM.csv,2,0.4522104405248468,1.3733206597072793
it,2016-09-27_04-24-32-PM.csv,2,0.26973611708332745,1.4265331187568053
it,2016-09-27_04-52-08-PM.csv,2,0.29607735394997414,1.338410318510073
it,2016-09-29_04-24-39-PM.csv,2,0.33236729317593117,1.3367342962103301
it,2016-09-29_04-52-22-PM.csv,2,0.2901236810477048,1.2828400862658325
it,2016-10-04_04-47-52-PM.csv,2,0.21155807767506518,1.393634044798989
it,2017-05-04_05-27-15-PM.csv,2,0.1909275491858451,1.3048977577006777
it,2017-05-04_05-54-53-PM.csv,2,0.06875265778452899,1.3680238012163592
it,2017-09-04_12-26-00-PM.csv,2,0.10253155713743389,1.3662539136308893
it,2017-09-04_12-53-41-PM.csv,2,0.20159482593045874,1.2744518916414354
it,2017-09-05_09-31-48-AM.csv,2,0.23282069913902204,1.3545806082096676
it,2017-09-05_09-59-28-AM.csv,2,0.14755375280374805,1.3135844496478966
it,2017-09-07_03-30-34-PM.csv,2,0.04411328522275726,1.2180015003183187
it,2017-09-07_03-59-23-PM.csv,2,-0.056657355168277856,1.1815280261000092
it,2017-09-11_11-22-42-AM.csv,2,0.11789526387285898,1.2004564338010248
it,2017-09-11_11-52-51-AM.csv,2,-0.04965489143223323,1.175165673514991
it,2017-09-12_09-32-41-AM.csv,2,0.03726578916787382,1.409338490062136
it,2017-09-12_10-00-12-AM.csv,2,0.03321712932776144,1.1984943534629269
it,2017-09-14_03-29-09-PM.csv,2,0.01962579668686182,1.2154759121929448
it,2017-09-14_03-57-43-PM.csv,2,0.037423068428726225,1.3348882097200034
it,2017-09-18_10-29-32-AM.csv,2,0.01800559262847079,1.130709644494327
it,2017-09-18_10-58-01-AM.csv,2,0.08520927023687719,1.1975886988938602
it,2017-09-19_09-31-57-AM.csv,2,-0.12048035841242477,1.4387200887849407
it,2017-09-19_09-59-39-AM.csv,2,0.10575328122036165,1.2933182171578765
it,2017-09-21_03-31-02-PM.csv,2,-0.008133094598327784,1.3074852896229132
it,2017-09-21_03-58-39-PM.csv,2,0.0773274453815036,1.3554396651852625
it,2017-11-07_10-35-56-AM.csv,2,0.062456470482391335,1.2552866129718572
it,2017-11-07_11-03-37-AM.csv,2,-0.02772437516934456,1.308367026086881
it,2017-11-09_03-16-32-PM.csv,2,0.09777845878166413,1.4230591052278323
it,2017-11-09_03-45-16-PM.csv,2,0.05626494978466434,1.2786770508069527
it,2017-11-15_03-28-08-PM.csv,2,-0.0036814603657915335,1.1416709678858037
it,2017-11-15_03-56-55-PM.csv,2,0.1665868467987237,1.2764481461474886
it,2017-11-16_03-31-41-PM.csv,2,0.03016088853154919,1.2221767553000238
it,2017-11-16_04-00-25-PM.csv,2,0.038504105700067015,1.3160663945978606
it,2017-11-20_11-26-24-AM.csv,2,0.24921126431174034,1.1584540056638222
it,2017-11-20_11-54-03-AM.csv,2,0.1100861895887233,1.3206149555504139
it,2018-01-18_02-27-47-PM.csv,2,-0.034482007117246916,1.275621159306904
it,2018-01-18_02-56-15-PM.csv,2,0.057482144105732935,1.2751991610772127
it,2018-01-19_03-29-39-PM.csv,2,-0.014627726879564484,1.2495479523119448
it,2018-01-19_03-57-23-PM.csv,2,-0.0034651437649912964,1.1849450320906079
it,2018-01-22_02-45-58-PM.csv,2,0.01657695356109956,1.2386080145346239
it,2018-01-22_03-13-38-PM.csv,2,-0.027489312720073933,1.1714204336418885
it,2018-01-23_04-36-31-PM.csv,2,0.0025855621916157645,1.337982934139706
it,2018-01-23_05-05-53-PM.csv,2,-0.07777527242517035,1.3784303151131894
it,2018-02-01_03-36-40-PM.csv,2,0.05019536578489925,1.3479011986996754
it,2018-02-01_04-04-33-PM.csv,2,0.030999437263698137,1.282904911402761
it,2016-09-01_04-27-30-PM.csv,3,0.47882658928228583,1.2477567444132849
it,2016-09-01_04-56-54-PM.csv,3,0.42138908684161347,1.33105116480393
it,2016-09-06_04-30-32-PM.csv,3,0.41659066336272055,1.374714127786334
it,2016-09-06_04-58-11-PM.csv,3,0.36452260256119207,1.3054727591709585
it,2016-09-08_04-25-01-PM.csv,3,0.4306422436670778,1.411979215349603
it,2016-09-08_04-52-25-PM.csv,3,0.38207521847012815,1.4586997319742567
it,2016-09-13_04-25-51-PM.csv,3,0.39658619682149876,1.4123883174055814
it,2016-09-13_04-53-36-PM.csv,3,0.4512072463239689,1.2092596882570124
it,2016-09-15_04-28-20-PM.csv,3,0.3272921960589592,1.3163559636098172
it,2016-09-15_04-56-15-PM.csv,3,0.265663104965705,1.1243708082124004
it,2016-09-20_04-31-20-PM.csv,3,0.5441377988905804,1.2696794715279767
it,2016-09-20_04-58-53-PM.csv,3,0.3153637973541419,1.2576260548728182
it,2016-09-22_04-19-13-PM.csv,3,0.5004753259341781,1.169879529098664
it,2016-09-22_04-46-48-PM.csv,3,0.39791144526788,1.2444302282745474
it,2016-09-27_04-24-32-PM.csv,3,0.5114305573546791,1.3030997744159414
it,2016-09-27_04-52-08-PM.csv,3,0.39927913922984004,1.3494829489034879
it,2016-09-29_04-24-39-PM.csv,3,0.5211059397525837,1.3393703001363806
it,2016-09-29_04-52-22-PM.csv,3,0.4634982626643982,1.209925981098443
it,2016-10-04_04-47-52-PM.csv,3,0.23863767663598479,1.2165284067497422
it,2017-05-04_05-27-15-PM.csv,3,0.1308331596753911,1.2501970800400268
it,2017-05-04_05-54-53-PM.csv,3,0.18381059031213187,1.1198762556385962
it,2017-09-04_12-26-00-PM.csv,3,0.11730252764726323,1.3577308731827924
it,2017-09-04_12-53-41-PM.csv,3,0.07777358682224023,1.24831301764152
it,2017-09-05_09-31-48-AM.csv,3,0.14241585664325607,1.4033724634007534
it,2017-09-05_09-59-28-AM.csv,3,0.09857361152106847,1.5204279381438783
it,2017-09-07_03-30-34-PM.csv,3,0.16023403822799365,1.3041857452117815
it,2017-09-07_03-59-23-PM.csv,3,0.009565299626225876,1.368334127153116
it,2017-09-11_11-22-42-AM.csv,3,0.18932383219801885,1.3604457124407063
it,2017-09-11_11-52-51-AM.csv,3,0.060028034122398655,1.448848572580134
it,2017-09-12_09-32-41-AM.csv,3,-0.03402182247427721,1.4090279981461196
it,2017-09-12_10-00-12-AM.csv,3,0.014197978617026319,1.1890903559022004
it,2017-09-14_03-29-09-PM.csv,3,-0.12691689762614455,1.220164397241921
it,2017-09-14_03-57-43-PM.csv,3,0.056226805124330426,1.2637913636376499
it,2017-09-18_10-29-32-AM.csv,3,0.09686004354282574,1.2948453843220082
it,2017-09-18_10-58-01-AM.csv,3,0.04851923344299358,1.2988172238679596
it,2017-09-19_09-31-57-AM.csv,3,0.021632938004040536,1.1782578087526974
it,2017-09-19_09-59-39-AM.csv,3,0.010866129762158838,1.2916103298564678
